stamp,day,01 Temp. °C,01 Light,01 Nitrate,01 Phosp,01 grow,05 Temp. °C,05 Light,05 Nitrate,05 Phosp,05 grow,09 Temp. °C,09 Light,09 Nitrate,09 Phosp,09 grow,02 Temp. °C,02 Light,02 Nitrate,02 Phosp,02 grow,06 Temp. °C,06 Light,06 Nitrate,06 Phosp,06 grow,12 Temp. °C,12 Light,12 Nitrate,12 Phosp,12 grow,,,,
5/19/2022,0,19.10000038,0,2971.8,9.662618123,0,19.5,0,3011,15.62372802,0,19.10000038,0,2991.4,12.64317307,0,18.89999962,0,2988.3,15.73729721,0,18.79999924,0,2988.3,15.73729721,0,18.89999962,0,2988.3,15.73729721,0,,,,-0.912220332
5/19/2022,0,19.10000038,0,2971.8,9.662618123,0,19.5,0,3011,15.62372802,0,19.20000076,0,2991.4,12.64317307,0,19,0,2988.3,15.73729721,0,18.79999924,0,2988.3,15.73729721,0,18.89999962,0,2988.3,15.73729721,0,,,,-1.278785617
5/19/2022,0,19,10,2971.8,9.662618123,0,19.5,10,3011,15.62372802,0,19.10000038,10,2991.4,12.64317307,0,19,10,2988.3,15.73729721,0,18.79999924,10,2988.3,15.73729721,0,18.79999924,10,2988.3,15.73729721,0,,,,0.569984896
5/19/2022,0,19.10000038,10,2971.8,9.662618123,0,19.39999962,10,3011,15.62372802,0,19.10000038,20,2991.4,12.64317307,0,18.89999962,10,2988.3,15.73729721,0,18.79999924,10,2988.3,15.73729721,0,18.79999924,10,2988.3,15.73729721,0,,,,3.319467707
5/19/2022,0,19.10000038,80,2971.8,9.662618123,0,19.39999962,70,3011,15.62372802,0,19.10000038,90,2991.4,12.64317307,0,18.89999962,90,2988.3,15.73729721,0,18.79999924,70,2988.3,15.73729721,0,18.79999924,70,2988.3,15.73729721,0,,,,
5/19/2022,0,19,170,2971.8,9.662618123,0,19.39999962,140,3011,15.62372802,0,19.10000038,180,2991.4,12.64317307,0,18.89999962,190,2988.3,15.73729721,0,18.79999924,140,2988.3,15.73729721,0,18.79999924,130,2988.3,15.73729721,0,,,,
5/19/2022,0,19.10000038,280,2971.8,9.662618123,0,19.29999924,240,3011,15.62372802,0,19.10000038,300,2991.4,12.64317307,0,19,320,2988.3,15.73729721,0,18.79999924,250,2988.3,15.73729721,0,18.79999924,220,2988.3,15.73729721,0,,,9,0.884365744
5/19/2022,0,19,400,2971.8,9.662618123,0,19.39999962,350,3011,15.62372802,0,19.10000038,590,2991.4,12.64317307,0,18.89999962,490,2988.3,15.73729721,0,18.70000076,420,2988.3,15.73729721,0,18.79999924,380,2988.3,15.73729721,0,,,,0.6094129
5/19/2022,0,19.10000038,530,2971.8,9.662618123,0,19.29999924,640,3011,15.62372802,0,19,900,2991.4,12.64317307,0,18.79999924,840,2988.3,15.73729721,0,18.70000076,680,2988.3,15.73729721,0,18.79999924,610,2988.3,15.73729721,0,,,,0.651177504
5/19/2022,0,19,670,2971.8,9.662618123,0,19.29999924,980,3011,15.62372802,0,19,1340,2991.4,12.64317307,0,18.79999924,1320,2988.3,15.73729721,0,18.70000076,990,2988.3,15.73729721,0,18.70000076,890,2988.3,15.73729721,0,,,,0.682494884
5/19/2022,0,19,990,2971.8,9.662618123,0,19.29999924,1330,3011,15.62372802,0,19,1850,2991.4,12.64317307,0,18.79999924,1920,2988.3,15.73729721,0,18.70000076,1330,2988.3,15.73729721,0,18.70000076,1420,2988.3,15.73729721,0,,,,0.410088337
5/19/2022,0,18.89999962,1620,2971.8,9.662618123,0,19.29999924,1760,3011,15.62372802,0,19,2680,2991.4,12.64317307,0,18.79999924,2330,2988.3,15.73729721,0,18.70000076,1760,2988.3,15.73729721,0,18.70000076,1620,2988.3,15.73729721,0,,,,-0.211515765
5/19/2022,0,19,3220,2971.8,9.662618123,0,19.29999924,2270,3011,15.62372802,0,19,3390,2991.4,12.64317307,0,18.89999962,3300,2988.3,15.73729721,0,18.70000076,2260,2988.3,15.73729721,0,18.70000076,2300,2988.3,15.73729721,0,,,,-1.234150299
5/19/2022,0,19.10000038,3450,2971.8,9.662618123,0,19.29999924,2890,3011,15.62372802,0,18.89999962,3960,2991.4,12.64317307,0,18.79999924,4540,2988.3,15.73729721,0,18.60000038,2840,2988.3,15.73729721,0,18.70000076,3110,2988.3,15.73729721,0,,,,-0.332416726
5/19/2022,0,19,4790,2971.8,9.662618123,0,19.29999924,3580,3011,15.62372802,0,19,4380,2991.4,12.64317307,0,18.79999924,5970,2988.3,15.73729721,0,18.70000076,3460,2988.3,15.73729721,0,18.70000076,3850,2988.3,15.73729721,0,,,,-1.192479181
5/19/2022,0,19,6170,2971.8,9.662618123,0,19.29999924,4290,3011,15.62372802,0,19,5310,2991.4,12.64317307,0,18.89999962,6060,2988.3,15.73729721,0,18.60000038,4130,2988.3,15.73729721,0,18.70000076,4720,2988.3,15.73729721,0,,,,-0.174403199
5/19/2022,0,19,7010,2971.8,9.662618123,0,19.29999924,5050,3011,15.62372802,0,18.89999962,5970,2991.4,12.64317307,0,18.79999924,7110,2988.3,15.73729721,0,18.60000038,4820,2988.3,15.73729721,0,18.70000076,5480,2988.3,15.73729721,0,,,,-2.811958886
5/19/2022,0,19,7710,2971.8,9.662618123,0,19.29999924,5740,3011,15.62372802,0,19,6840,2991.4,12.64317307,0,18.79999924,8220,2988.3,15.73729721,0,18.70000076,5540,2988.3,15.73729721,0,18.70000076,4600,2988.3,15.73729721,0,,,,3.575281302
5/19/2022,0,19,8290,2971.8,9.662618123,0,19.20000076,6420,3011,15.62372802,0,19,7800,2991.4,12.64317307,0,18.79999924,9300,2988.3,15.73729721,0,18.70000076,6250,2988.3,15.73729721,0,18.70000076,5190,2988.3,15.73729721,0,,,,1.09454074
5/19/2022,0,19,8580,2971.8,9.662618123,0,19.29999924,7110,3011,15.62372802,0,18.89999962,8470,2991.4,12.64317307,0,18.79999924,10380,2988.3,15.73729721,0,18.60000038,6960,2988.3,15.73729721,0,18.70000076,7180,2988.3,15.73729721,0,,,,
5/19/2022,0,19,9160,2971.8,9.662618123,0,19.20000076,7760,3011,15.62372802,0,19,9420,2991.4,12.64317307,0,18.79999924,11430,2988.3,15.73729721,0,18.60000038,7650,2988.3,15.73729721,0,18.70000076,7650,2988.3,15.73729721,0,,,,
5/19/2022,0,19,10040,2971.8,9.662618123,0,19.29999924,8390,3011,15.62372802,0,19,10360,2991.4,12.64317307,0,18.79999924,12500,2988.3,15.73729721,0,18.60000038,8350,2988.3,15.73729721,0,18.70000076,8160,2988.3,15.73729721,0,,,2,1.27260633
5/19/2022,0,19.10000038,10900,2971.8,9.662618123,0,19.29999924,8970,3011,15.62372802,0,19,10770,2991.4,12.64317307,0,18.79999924,13500,2988.3,15.73729721,0,18.60000038,8990,2988.3,15.73729721,0,18.70000076,8440,2988.3,15.73729721,0,,,,1.020265359
5/19/2022,0,19,11640,2971.8,9.662618123,0,19.29999924,9470,3011,15.62372802,0,19,11480,2991.4,12.64317307,0,18.89999962,14430,2988.3,15.73729721,0,18.70000076,9640,2988.3,15.73729721,0,18.79999924,8280,2988.3,15.73729721,0,,,,0.708511823
5/19/2022,0,19,12310,2971.8,9.662618123,0,19.29999924,9960,3011,15.62372802,0,19,12150,2991.4,12.64317307,0,18.89999962,15320,2988.3,15.73729721,0,18.70000076,10240,2988.3,15.73729721,0,18.70000076,8620,2988.3,15.73729721,0,,,,0.190440204
5/19/2022,0,18.89999962,13030,2971.8,9.662618123,0,19.29999924,10270,3011,15.62372802,0,19,12760,2991.4,12.64317307,0,18.89999962,16110,2988.3,15.73729721,0,18.70000076,10880,2988.3,15.73729721,0,18.79999924,9220,2988.3,15.73729721,0,,,,0.752362519
5/19/2022,0,19,13560,2971.8,9.662618123,0,19.29999924,10870,3011,15.62372802,0,19.10000038,13300,2991.4,12.64317307,0,18.89999962,16870,2988.3,15.73729721,0,18.70000076,11480,2988.3,15.73729721,0,18.70000076,9710,2988.3,15.73729721,0,,,,0.45595485
5/19/2022,0,19,14140,2971.8,9.662618123,0,19.29999924,13580,3011,15.62372802,0,19,13890,2991.4,12.64317307,0,19,17720,2988.3,15.73729721,0,18.70000076,12090,2988.3,15.73729721,0,18.79999924,10210,2988.3,15.73729721,0,,,,0.289097386
5/19/2022,0,19.10000038,14710,2971.8,9.662618123,0,19.29999924,11780,3011,15.62372802,0,19,14070,2991.4,12.64317307,0,18.89999962,18170,2988.3,15.73729721,0,18.70000076,12650,2988.3,15.73729721,0,18.79999924,11000,2988.3,15.73729721,0,,,,-0.048044095
5/19/2022,0,19.10000038,15200,2971.8,9.662618123,0,19.29999924,12220,3011,15.62372802,0,19.10000038,14540,2991.4,12.64317307,0,19,18770,2988.3,15.73729721,0,18.79999924,13220,2988.3,15.73729721,0,18.89999962,11430,2988.3,15.73729721,0,,,,-1.469200358
5/19/2022,0,19.10000038,15780,2971.8,9.662618123,0,19.39999962,12660,3011,15.62372802,0,19.10000038,15250,2991.4,12.64317307,0,18.89999962,19430,2988.3,15.73729721,0,18.89999962,13780,2988.3,15.73729721,0,19,11860,2988.3,15.73729721,0,,,,-2.04859871
5/19/2022,0,19.10000038,16110,2971.8,9.662618123,0,19.39999962,13160,3011,15.62372802,0,19.10000038,15320,2991.4,12.64317307,0,19,19800,2988.3,15.73729721,0,19,14160,2988.3,15.73729721,0,19.20000076,12130,2988.3,15.73729721,0,,,,-0.274729693
5/19/2022,0,19.10000038,16970,2971.8,9.662618123,0,19.39999962,13930,3011,15.62372802,0,19.20000076,16300,2991.4,12.64317307,0,19,20460,2988.3,15.73729721,0,19.20000076,15480,2988.3,15.73729721,0,19.29999924,12890,2988.3,15.73729721,0,,,,0.162546388
5/19/2022,0,19.10000038,17250,2971.8,9.662618123,0,19.60000038,14180,3011,15.62372802,0,19.20000076,17510,2991.4,12.64317307,0,19.10000038,20830,2988.3,15.73729721,0,19.29999924,16090,2988.3,15.73729721,0,19.39999962,13420,2988.3,15.73729721,0,,,,1.535844464
5/19/2022,0,19.10000038,17640,2971.8,9.662618123,0,19.5,14740,3011,15.62372802,0,19.29999924,18120,2991.4,12.64317307,0,19.20000076,21300,2988.3,15.73729721,0,19.39999962,16940,2988.3,15.73729721,0,19.60000038,14350,2988.3,15.73729721,0,,,,
5/19/2022,0,19.10000038,18140,2971.8,9.662618123,0,19.60000038,15590,3011,15.62372802,0,19.20000076,19400,2991.4,12.64317307,0,19.29999924,21810,2988.3,15.73729721,0,19.60000038,17690,2988.3,15.73729721,0,19.70000076,14710,2988.3,15.73729721,0,,,,
5/19/2022,0,19.20000076,18520,2971.8,9.662618123,0,19.60000038,15680,3011,15.62372802,0,19.29999924,20010,2991.4,12.64317307,0,19.39999962,22640,2988.3,15.73729721,0,19.70000076,18310,2988.3,15.73729721,0,19.89999962,15000,2988.3,15.73729721,0,,,6,0.810527671
5/19/2022,0,19.20000076,18800,2971.8,9.662618123,0,19.60000038,16210,3011,15.62372802,0,19.29999924,19570,2991.4,12.64317307,0,19.5,23360,2988.3,15.73729721,0,19.89999962,18890,2988.3,15.73729721,0,20,15710,2988.3,15.73729721,0,,,,0.739326454
5/19/2022,0,19.20000076,18860,2971.8,9.662618123,0,19.70000076,16670,3011,15.62372802,0,19.39999962,21400,2991.4,12.64317307,0,19.5,23780,2988.3,15.73729721,0,20,18750,2988.3,15.73729721,0,20.20000076,15660,2988.3,15.73729721,0,,,,0.579352307
5/19/2022,0,19.29999924,19050,2971.8,9.662618123,0,19.70000076,16790,3011,15.62372802,0,19.39999962,19480,2991.4,12.64317307,0,19.60000038,24820,2988.3,15.73729721,0,20.20000076,18770,2988.3,15.73729721,0,20.39999962,15760,2988.3,15.73729721,0,,,,0.422560852
5/19/2022,0,19.29999924,18910,2971.8,9.662618123,0,19.70000076,17250,3011,15.62372802,0,19.39999962,22470,2991.4,12.64317307,0,19.79999924,24200,2988.3,15.73729721,0,20.29999924,18720,2988.3,15.73729721,0,20.39999962,16250,2988.3,15.73729721,0,,,,0.415921477
5/19/2022,0,19.29999924,18630,2971.8,9.662618123,0,19.79999924,17740,3011,15.62372802,0,19.5,22140,2991.4,12.64317307,0,19.89999962,25040,2988.3,15.73729721,0,20.5,18860,2988.3,15.73729721,0,20.60000038,16420,2988.3,15.73729721,0,,,,0.427079527
5/19/2022,0,19.39999962,18690,2971.8,9.662618123,0,19.79999924,17930,3011,15.62372802,0,19.5,22070,2991.4,12.64317307,0,20,25080,2988.3,15.73729721,0,20.60000038,19170,2988.3,15.73729721,0,20.70000076,15450,2988.3,15.73729721,0,,,,0.264956642
5/19/2022,0,19.39999962,18720,2971.8,9.662618123,0,19.89999962,17960,3011,15.62372802,0,19.60000038,21750,2991.4,12.64317307,0,20.10000038,25650,2988.3,15.73729721,0,20.70000076,19200,2988.3,15.73729721,0,20.79999924,5880,2988.3,15.73729721,0,,,,0.248009147
5/19/2022,0,19.5,18890,2971.8,9.662618123,0,19.89999962,18220,3011,15.62372802,0,19.70000076,20680,2991.4,12.64317307,0,20.20000076,25380,2988.3,15.73729721,0,20.79999924,19250,2988.3,15.73729721,0,20.89999962,1360,2988.3,15.73729721,0,,,,0.023845676
5/19/2022,0,19.5,19400,2971.8,9.662618123,0,20,18440,3011,15.62372802,0,19.60000038,19510,2991.4,12.64317307,0,20.29999924,26380,2988.3,15.73729721,0,21,20070,2988.3,15.73729721,0,21,1410,2988.3,15.73729721,0,,,,-0.860944735
5/19/2022,0,19.60000038,19950,2971.8,9.662618123,0,20,18060,3011,15.62372802,0,19.60000038,7420,2991.4,12.64317307,0,20.39999962,26460,2988.3,15.73729721,0,21.20000076,20040,2988.3,15.73729721,0,21.10000038,10980,2988.3,15.73729721,0,,,,-2.139684917
5/19/2022,0,19.5,19920,2971.8,9.662618123,0,20,18120,3011,15.62372802,0,19.70000076,1760,2991.4,12.64317307,0,20.5,26030,2988.3,15.73729721,0,21.29999924,20340,2988.3,15.73729721,0,21.29999924,18690,2988.3,15.73729721,0,,,,1.468084369
5/19/2022,0,19.60000038,20010,2971.8,9.662618123,0,20,18170,3011,15.62372802,0,19.70000076,1940,2991.4,12.64317307,0,20.60000038,25910,2988.3,15.73729721,0,21.39999962,16090,2988.3,15.73729721,0,21.39999962,18060,2988.3,15.73729721,0,,,,1.647067284
5/19/2022,0,19.60000038,20040,2971.8,9.662618123,0,20.20000076,18280,3011,15.62372802,0,19.70000076,7440,2991.4,12.64317307,0,20.70000076,25950,2988.3,15.73729721,0,21.39999962,3420,2988.3,15.73729721,0,21.5,18610,2988.3,15.73729721,0,,,,
5/19/2022,0,19.70000076,20860,2971.8,9.662618123,0,20.10000038,18200,3011,15.62372802,0,19.79999924,22440,2991.4,12.64317307,0,20.79999924,25650,2988.3,15.73729721,0,21.5,1480,2988.3,15.73729721,0,21.60000038,19200,2988.3,15.73729721,0,,,12,1.855646737
5/19/2022,0,19.70000076,19200,2971.8,9.662618123,0,20.20000076,18010,3011,15.62372802,0,19.79999924,21850,2991.4,12.64317307,0,20.79999924,25760,2988.3,15.73729721,0,21.70000076,2830,2988.3,15.73729721,0,21.79999924,18090,2988.3,15.73729721,0,,,,0.775692392
5/19/2022,0,19.79999924,19600,2971.8,9.662618123,0,20.29999924,17590,3011,15.62372802,0,19.79999924,21980,2991.4,12.64317307,0,20.89999962,26300,2988.3,15.73729721,0,21.79999924,14780,2988.3,15.73729721,0,21.89999962,13640,2988.3,15.73729721,0,,,,0.811402209
5/19/2022,0,19.79999924,19230,2971.8,9.662618123,0,20.29999924,17740,3011,15.62372802,0,19.79999924,21330,2991.4,12.64317307,0,20.89999962,26260,2988.3,15.73729721,0,21.79999924,16230,2988.3,15.73729721,0,21.89999962,8880,2988.3,15.73729721,0,,,,0.564812783
5/19/2022,0,19.89999962,19140,2971.8,9.662618123,0,20.29999924,17820,3011,15.62372802,0,19.89999962,21140,2991.4,12.64317307,0,21.10000038,25530,2988.3,15.73729721,0,22,19980,2988.3,15.73729721,0,22.10000038,5000,2988.3,15.73729721,0,,,,0.521997872
5/19/2022,0,19.89999962,19720,2971.8,9.662618123,0,20.39999962,17800,3011,15.62372802,0,20,15430,2991.4,12.64317307,0,21.20000076,24860,2988.3,15.73729721,0,22.20000076,20070,2988.3,15.73729721,0,22.20000076,10790,2988.3,15.73729721,0,,,,0.397865226
5/19/2022,0,20,19280,2971.8,9.662618123,0,20.39999962,17330,3011,15.62372802,0,19.89999962,7600,2991.4,12.64317307,0,21.20000076,24900,2988.3,15.73729721,0,22.29999924,19200,2988.3,15.73729721,0,22.39999962,15850,2988.3,15.73729721,0,,,,-1.017584109
5/19/2022,0,20,19000,2971.8,9.662618123,0,20.5,17460,3011,15.62372802,0,20,17200,2991.4,12.64317307,0,21.39999962,24310,2988.3,15.73729721,0,22.39999962,14520,2988.3,15.73729721,0,22.5,15730,2988.3,15.73729721,0,,,,-0.352849481
5/19/2022,0,20,18770,2971.8,9.662618123,0,20.5,16890,3011,15.62372802,0,20.10000038,22210,2991.4,12.64317307,0,21.39999962,24280,2988.3,15.73729721,0,22.60000038,14670,2988.3,15.73729721,0,22.60000038,15780,2988.3,15.73729721,0,,,,-0.398285476
5/19/2022,0,20,18390,2971.8,9.662618123,0,20.60000038,16740,3011,15.62372802,0,20,21750,2991.4,12.64317307,0,21.5,23390,2988.3,15.73729721,0,22.70000076,17930,2988.3,15.73729721,0,22.79999924,14200,2988.3,15.73729721,0,,,,-1.596905226
5/19/2022,0,20.10000038,17900,2971.8,9.662618123,0,20.60000038,16450,3011,15.62372802,0,20.10000038,19340,2991.4,12.64317307,0,21.5,22540,2988.3,15.73729721,0,22.79999924,17820,2988.3,15.73729721,0,22.89999962,5120,2988.3,15.73729721,0,,,,0.084793576
5/19/2022,0,20,17640,2971.8,9.662618123,0,20.60000038,16690,3011,15.62372802,0,20,19460,2991.4,12.64317307,0,21.5,22840,2988.3,15.73729721,0,22.79999924,18140,2988.3,15.73729721,0,22.89999962,1970,2988.3,15.73729721,0,,,,-3.266495714
5/19/2022,0,20,17150,2971.8,9.662618123,0,20.70000076,15430,3011,15.62372802,0,20,10420,2991.4,12.64317307,0,21.60000038,22070,2988.3,15.73729721,0,23.10000038,17000,2988.3,15.73729721,0,23.10000038,4580,2988.3,15.73729721,0,,,,2.495088556
5/19/2022,0,20.10000038,16790,2971.8,9.662618123,0,20.70000076,15110,3011,15.62372802,0,20.20000076,16520,2991.4,12.64317307,0,21.60000038,21140,2988.3,15.73729721,0,23.20000076,14280,2988.3,15.73729721,0,23.20000076,1110,2988.3,15.73729721,0,,,,2.271454289
5/19/2022,0,20,16450,2971.8,9.662618123,0,20.79999924,14740,3011,15.62372802,0,20.20000076,2800,2991.4,12.64317307,0,21.70000076,20190,2988.3,15.73729721,0,23.39999962,14540,2988.3,15.73729721,0,23.20000076,1070,2988.3,15.73729721,0,,,,
5/19/2022,0,20,15800,2971.8,9.662618123,0,20.70000076,14410,3011,15.62372802,0,20.20000076,1450,2991.4,12.64317307,0,21.70000076,19860,2988.3,15.73729721,0,23.39999962,11580,2988.3,15.73729721,0,23.39999962,1350,2988.3,15.73729721,0,,,,
5/19/2022,0,20,15340,2971.8,9.662618123,0,20.79999924,14090,3011,15.62372802,0,20.20000076,1950,2991.4,12.64317307,0,21.79999924,18860,2988.3,15.73729721,0,23.5,1980,2988.3,15.73729721,0,23.39999962,8290,2988.3,15.73729721,0,,,,
5/19/2022,0,20,14800,2971.8,9.662618123,0,20.70000076,13970,3011,15.62372802,0,20.20000076,13500,2991.4,12.64317307,0,21.79999924,18040,2988.3,15.73729721,0,23.60000038,2640,2988.3,15.73729721,0,23.60000038,13840,2988.3,15.73729721,0,,,,
5/19/2022,0,20,14560,2971.8,9.662618123,0,20.79999924,13400,3011,15.62372802,0,20.20000076,17350,2991.4,12.64317307,0,21.79999924,17400,2988.3,15.73729721,0,23.70000076,10260,2988.3,15.73729721,0,23.70000076,13340,2988.3,15.73729721,0,,,,
